ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vender individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download","Produto ascendente","Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2"
8189,variable,"903 90030","Tênis Botinha",1,0,visible,"Modelo confeccionado em couro floater off white. Sola em PVC. ",,,,taxable,,1,,,0,0,,,,,0,,,,"Tênis, Todos",,"pre venda","https://divalesi.com.br/wp-content/uploads/2019/02/903-90030-A.jpg, https://divalesi.com.br/wp-content/uploads/2019/02/903-90030-B.jpg, https://divalesi.com.br/wp-content/uploads/2019/02/903-90030-C.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
8198,variable,"952 95074","Ankle Boot",1,1,visible,"Modelo confeccionado em couro pêlo leopardo. Sola em TR. Salto: 9 cm.",,,,taxable,,1,,,0,0,,,,,0,,,,"Botas, Todos",,"pre venda","https://divalesi.com.br/wp-content/uploads/2019/02/952-95074-A.jpg, https://divalesi.com.br/wp-content/uploads/2019/02/952-95074-B.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
8208,variable,"676 64116","Peep Salto com Bloco",1,1,visible,"Modelo confeccionado em couro snake Tan. Sola laqueada, com vira. Salto: 7 cm.",,,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,"pre venda",https://divalesi.com.br/wp-content/uploads/2019/03/676-64116-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
8217,variable,"462 46076","Scarpin Bico Fino Salto Médio",1,0,visible,"Modelo confeccionado em couro floater cereja. Sola laqueada. Salto: 5 cm.",,,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/462-46076-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
8226,variable,"102 10807-1","Sandália Tratorada",1,1,visible,"Modelo confeccionado em couro snake vinho. Sola tratorada com vira. Pata:1,5 cm. Salto: 9 cm.",,,,taxable,,1,,,0,0,,,,,0,,,,"Sandálias, Todos",,"pre venda",https://divalesi.com.br/wp-content/uploads/2019/03/102-10807-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
9722,variable,"422 42006A","Coturno Couro  Floater Off White",1,0,visible,"Modelo confeccionado em couro floater Off Whitte. Sola Preta com altura da pata de 2,5 cm alt. Salto: 4 cm. REF.:422 42006","Modelo confeccionado em couro floater Off Whitte. Sola Preta com altura da pata de 2,5 cm alt. Salto: 4 cm. REF.:422 42006",,,taxable,,1,,,0,0,,,,,0,,,,"Botas, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/422-42006-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
9938,variable,"567 56047A","Bota Bico Fino com Cano Médio Couro Verniz Preto",1,0,visible,"Modelo confeccionado em verniz preto. Sola TR. Salto: 2 cm. REF.:567 56047","Modelo confeccionado em verniz preto. Sola TR. Salto: 2 cm. REF.:567 56047",,,taxable,,1,,,0,0,,,,,0,,,,"Botas, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/567-56047-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10127,variable,"613 61002A","Scarpin Couro Pelo / Couro Vaqueta Felino /  Preto",1,0,visible,"Modelo confeccionado em couro pêlo felino. Sola em TR. Salto: 7 cm. REF.:613 61002","Modelo confeccionado em couro pêlo felino. Sola em TR. Salto: 7 cm. REF.:613 61002",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/613-61002-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10190,variable,"682 68035A","Scarpin com Meia Pata Couro Vaqueta / Couro Vaqueta Off white /  Rosa Velho",1,0,visible,"Modelo confeccionado em couro vaqueta off white. Sola laqueada. Pata: 1 cm . Salto: 7,8 cm. REF.:682 68035","Modelo confeccionado em couro vaqueta off white. Sola laqueada. Pata: 1 cm . Salto: 7,8 cm. REF.:682 68035",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/682-68035-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10199,variable,"682 68036A","Scarpin com Meia Pata Verniz Cereja",1,0,visible,"Modelo confeccionado em couro cereja. Sola laqueada. Pata: 1 cm . Salto: 7,8 cm. REF.:682 68036","Modelo confeccionado em couro cereja. Sola laqueada. Pata: 1 cm . Salto: 7,8 cm. REF.:682 68036",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/682-68036-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10208,variable,"676 64117","Peep Salto com Bloco Couro Nobuck /Couro Vaqueta Castanha / Castanha /  Branco",'-1,0,visible,,"Modelo confeccionado em couro nobuck castanha. Sola laqueada, com vira. Salto: 7 cm. REF.:676 64117",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10217,variable,"676 64114A","Peep Salto com Bloco Couro Nobuck Militar",1,0,visible,"Modelo confeccionado em couro nobuck militar. Sola laqueada, com vira. Salto: 7 cm. REF.:676 64114","Modelo confeccionado em couro nobuck militar. Sola laqueada, com vira. Salto: 7 cm. REF.:676 64114",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/676-64114-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10226,variable,"676 64113A","Peep Salto com Bloco Pattern I Couro Vaqueta Tramado / Preto",1,0,visible,"Modelo confeccionado em tecido pattern tramado. Sola laqueada, com vira. Salto: 8 cm. REF.:676 64113","Modelo confeccionado em tecido pattern tramado. Sola laqueada, com vira. Salto: 8 cm. REF.:676 64113",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/676-64113-2.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10235,variable,"622 62224A","Peep Toe com Meia Pata Couro Mamba / Verniz Branco / Preto",1,0,visible,"Modelo confeccionado em couro mamba branco. Sola laqueada.Pata:1 cm Salto: 8 cm. REF.:622 62224","Modelo confeccionado em couro mamba branco. Sola laqueada.Pata:1 cm Salto: 8 cm. REF.:622 62224",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/622-62224-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10244,variable,"618 62221A","Peep Toe com Meia Pata Verniz Nude / Preto",1,0,visible,"Modelo confeccionado em verniz nude. Sola TR. Pata:1 cm Salto: 8 cm. REF.:618 62221","Modelo confeccionado em verniz nude. Sola TR. Pata:1 cm Salto: 8 cm. REF.:618 62221",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/618-62221-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10253,variable,"618 62220B","Peep Toe com Meia Pata Verniz Camélia",1,0,visible,"Modelo confeccionado em verniz camélia. Sola TR. Pata:1 cm Salto: 8 cm. REF.:618 62220","Modelo confeccionado em verniz camélia. Sola TR. Pata:1 cm Salto: 8 cm. REF.:618 62220",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/618-62220-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10262,variable,"618 62220A","Peep Toe com Meia Pata Couro Mamba / Couro Vaqueta Branco /  Branco",1,0,visible,"Modelo confeccionado em couro maba branco. Sola TR. Pata:1 cm Salto: 8 cm. REF.:618 62220","Modelo confeccionado em couro maba branco. Sola TR. Pata:1 cm Salto: 8 cm. REF.:618 62220",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/618-62220-11.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10271,variable,"868 86380A","Peep Toe com Meia Pata Verniz Preto",1,0,visible,"Modelo confeccionado em verniz camélia. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:868 86380","Modelo confeccionado em verniz camélia. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:868 86380",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/868-86380-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10280,variable,"868 86380B","Peep Toe com Meia Pata Verniz Cereja",1,0,visible,"Modelo confeccionado em verniz cereja. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:868 86380","Modelo confeccionado em verniz cereja. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:868 86380",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/868-86380-11.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10289,variable,"868 86379A","Peep Toe com Meia Pata Couro Snake / Verniz Vinho /  Preto",1,0,visible,"Modelo confeccionado em couro snake vinho. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:868 86379","Modelo confeccionado em couro snake vinho. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:868 86379",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/868-86379-11.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10298,variable,"867 86031A","Peep Toe com Meia Pata Couro Snake Tan",1,0,visible,"Modelo confeccionado em couro snake tan. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:867 86031","Modelo confeccionado em couro snake tan. Sola Laqueada. Pata:2 cm Salto: 10,5 cm. REF.:867 86031",,,taxable,,1,,,0,0,,,,,0,,,,"Peep Toe, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/867-86031-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10307,variable,"565 56052A","Scarpin Bico Fino Salto Baixo Verniz / Couro Floater preto /  Preto",1,0,visible,"Modelo confeccionado em verniz preto. Sola emborrachada. Salto: 2 cm. REF.:565 56052","Modelo confeccionado em verniz preto. Sola emborrachada. Salto: 2 cm. REF.:565 56052",,,taxable,,1,,,0,0,,,,,0,,,,"Sapatilhas, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/565-56052-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10316,variable,"565 56054A","Scarpin Bico Fino Salto Baixo Verniz / Couro Nobuck Cereja /  Cereja",1,0,visible,"Modelo confeccionado em verniz cereja. Sola emborrachada. Salto: 2 cm. REF.:565 56054","Modelo confeccionado em verniz cereja. Sola emborrachada. Salto: 2 cm. REF.:565 56054",,,taxable,,1,,,0,0,,,,,0,,,,"Sapatilhas, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/565-56054-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10325,variable,"565 56055A","Scarpin Bico Fino Salto Baixo Couro Snake / Couro Snake Azul /  Vinho",1,0,visible,"Modelo confeccionado em couro snake azul. Sola emborrachada. Salto: 2 cm. REF.:565 56055","Modelo confeccionado em couro snake azul. Sola emborrachada. Salto: 2 cm. REF.:565 56055",,,taxable,,1,,,0,0,,,,,0,,,,"Sapatilhas, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/565-56055-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10334,variable,"462 46075A","Mule Bico Fino e Salto Médio Couro Vaqueta / Couro Vaqueta Preto /  Branco",1,0,visible,"Modelo confeccionado em couro vaqueta preto. Sola laqueada. Salto: 5 cm. REF.:462 46075","Modelo confeccionado em couro vaqueta preto. Sola laqueada. Salto: 5 cm. REF.:462 46075",,,taxable,,1,,,0,0,,,,,0,,,,"Mules, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/462-46075-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10343,variable,"496 46081","Scarpin Bico Fino Salto Médio Pattern / Couro Mamba / Couro Vaqueta Pied de Poule /  Preto / Preto /  Branco",'-1,0,visible,,"Modelo confeccionado em tecido pattern pied de poule. Sola laqueada. Salto: 5 cm. REF.:496 46081",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10352,variable,"496 46078A","Scarpin Bico Fino Salto Médio Pattern  / Couro Vaqueta Pied de Poule / Preto",1,0,visible,"Modelo confeccionado em tecido pattern pied de poule. Sola laqueada. Salto: 5 cm. REF.:496 46078","Modelo confeccionado em tecido pattern pied de poule. Sola laqueada. Salto: 5 cm. REF.:496 46078",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/496-46078-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10361,variable,"664 65113A","Scarpin Bico Fino Salto Alto Couro Snake / Verniz Azul /  Preto",1,0,visible,"Modelo confeccionado em couro snake azul. Sola laqueada. Salto: 8,5 cm. REF.:664 65113","Modelo confeccionado em couro snake azul. Sola laqueada. Salto: 8,5 cm. REF.:664 65113",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/664-65113-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10370,variable,"664 65116A","Scarpin Bico Fino Salto Alto Couro Vaqueta / Pattern Preto /  Gales",1,0,visible,"Modelo confeccionado em couro vaqueta preto. Sola laqueada. Salto: 8,5 cm. REF.:664 65116","Modelo confeccionado em couro vaqueta preto. Sola laqueada. Salto: 8,5 cm. REF.:664 65116",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/664-65116-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10379,variable,"668 65117A","Scarpin Bico Fino Salto Alto Couro Vaqueta / Couro Mamba Rosa Velho / Branco / Branco",1,0,visible,"Modelo confeccionado em couro vaqueta rosa velho. Sola TR. Salto: 8,5 cm. REF.:668 65117","Modelo confeccionado em couro vaqueta rosa velho. Sola TR. Salto: 8,5 cm. REF.:668 65117",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/668-65117-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10388,variable,"664 65115A","Mule Bico Fino e Salto Alto Couro Vaqueta Cereja",1,0,visible,"Modelo confeccionado em couro vaqueta cereja. Sola laqueada. Salto: 8,5 cm. REF.:664 65115","Modelo confeccionado em couro vaqueta cereja. Sola laqueada. Salto: 8,5 cm. REF.:664 65115",,,taxable,,1,,,0,0,,,,,0,,,,"Mules, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/664-65115-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10397,variable,"664 65114A","Mule Bico Fino e Salto Alto Couro Pelo / Verniz Leopardo / Cereja",1,0,visible,"Modelo confeccionado em couro pêlo leopardo. Sola laqueada. Salto: 8,5 cm. REF.:664 65114","Modelo confeccionado em couro pêlo leopardo. Sola laqueada. Salto: 8,5 cm. REF.:664 65114",,,taxable,,1,,,0,0,,,,,0,,,,"Mules, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/664-65114-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10406,variable,"664 65050A","Scarpin Bico Fino Salto Alto Couro Snake Vinho",1,0,visible,"Modelo confeccionado em couro snake vinho. Sola laqueada. Salto: 8,5 cm. REF.:664 65050","Modelo confeccionado em couro snake vinho. Sola laqueada. Salto: 8,5 cm. REF.:664 65050",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/868-86379-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10415,variable,"496 46007A","Scarpin Bico Fino Salto Baixo Couro Snake Tan",1,0,visible,"Modelo confeccionado em couro snake tan. Sola emborrachada. Salto: 5 cm. REF.:496 46007","Modelo confeccionado em couro snake tan. Sola emborrachada. Salto: 5 cm. REF.:496 46007",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/496-46007-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10424,variable,"877 87063A","Scarpin com Meia Pata Verniz preto",1,0,visible,"Modelo confeccionado em verniz preto. Sola laqueada. Pata: 2,5. Salto: 10,5 cm. REF.:877 87063","Modelo confeccionado em verniz preto. Sola laqueada. Pata: 2,5. Salto: 10,5 cm. REF.:877 87063",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/877-87063-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10433,variable,"877 87073A","Scarpin com Meia Pata Couro Vaqueta Cereja",1,0,visible,"Modelo confeccionado em couro vaqueta cereja. Sola laqueada. Pata: 2,5. Salto: 10,5 cm. REF.:877 87073","Modelo confeccionado em couro vaqueta cereja. Sola laqueada. Pata: 2,5. Salto: 10,5 cm. REF.:877 87073",,,taxable,,1,,,0,0,,,,,0,,,,"Scarpins, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/877-87073-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10442,variable,"102 10556A","Sandália Tratorada Couro Floater Militar",1,0,visible,"Modelo confeccionado em couro floater militar. Sola tratorada com vira. Pata:1,5 cm. Salto: 9 cm. REF.:102 10556","Modelo confeccionado em couro floater militar. Sola tratorada com vira. Pata:1,5 cm. Salto: 9 cm. REF.:102 10556",,,taxable,,1,,,0,0,,,,,0,,,,"Sandálias, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/102-10556-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10451,variable,"197 10812A","Tamanco Couro Floater Preto",1,0,visible,"Modelo confeccionado em couro floater preto. Sola laqueada. Salto: 7 cm. REF.:197 10812","Modelo confeccionado em couro floater preto. Sola laqueada. Salto: 7 cm. REF.:197 10812",,,taxable,,1,,,0,0,,,,,0,,,,"Mules, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/197-10812-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10460,variable,"102 10810A","Sandália Tratorada Couro Vaqueta Vinho",1,0,visible,"Modelo confeccionado em couro vaqueta vinho. Sola tratorada com vira. Pata: 1,5 cm. Salto: 9 cm. REF.:102 10810","Modelo confeccionado em couro vaqueta vinho. Sola tratorada com vira. Pata: 1,5 cm. Salto: 9 cm. REF.:102 10810",,,taxable,,1,,,0,0,,,,,0,,,,"Sandálias, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/102-10810-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10469,variable,"102 10807A","Sandália Tratorada Couro Floater Castanha",1,0,visible,"Modelo confeccionado em couro vaqueta castanha. Sola tratorada com vira. Pata: 1,5 cm. Salto: 9 cm. REF.:102 10807","Modelo confeccionado em couro vaqueta castanha. Sola tratorada com vira. Pata: 1,5 cm. Salto: 9 cm. REF.:102 10807",,,taxable,,1,,,0,0,,,,,0,,,,"Sandálias, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/102-10807-11.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10478,variable,"197 10814A","Sandália Couro Pelo / Couro Vaqueta Guepardo /  Preto",1,0,visible,"Modelo confeccionado em couro pêlo guepardo. Sola laqueada. Salto: 7 cm. REF.:197 10814","Modelo confeccionado em couro pêlo guepardo. Sola laqueada. Salto: 7 cm. REF.:197 10814",,,taxable,,1,,,0,0,,,,,0,,,,"Sandálias, Todos",,,https://divalesi.com.br/wp-content/uploads/2019/03/197-10814-1.jpg,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10487,variable,,,'-1,0,visible,," REF.:",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10496,variable,"412 41005","Mule Couro Craquelê / Couro Vaqueta off white / nude",'-1,0,visible,,"Modelo confeccionado em couro craquelê off White. Sola TR. Altura salto: 1,7 cm REF.:412 41005",,,taxable,,1,,,0,0,,,,,0,,,,Mules,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10505,variable,"412 41005","Mule Couro Pelo / Tecido Gorgurão Guepardo / Preto",'-1,0,visible,,"Modelo confeccionado em couro pelo guepardo. Sola TR. Altura salto: 1,7 cm REF.:412 41005",,,taxable,,1,,,0,0,,,,,0,,,,Mules,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10514,variable,"412 41002","Mule Couro Vaqueta Preto",'-1,0,visible,,"Modelo confeccionado em couro vaqueta Preto com enfeite cromo. Sola TR. Altura Salto: 1,7 cm. REF.:412 41002",,,taxable,,1,,,0,0,,,,,0,,,,Mules,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10523,variable,"412 41002","Mule Couro Vaqueta Rosa Velho",'-1,0,visible,,"Modelo confeccionado em Couro Vaqueta Rosa Velho com enfeite Cromo. Sola TR. Salto 1,7 cm. REF.:412 41002",,,taxable,,1,,,0,0,,,,,0,,,,Mules,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10532,variable,"102 10824","Sandália Tratorada Couro Pêlo Tigre",'-1,0,visible,,"Modelo confeccionado em couro pelo tigre. Sola TR tratorada com vira. Salto: 9 cm. Pata: 1,5 cm. REF.:102 10824",,,taxable,,1,,,0,0,,,,,0,,,,Sandálias,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10541,variable,"168 10823","Sandália com Meia Pata Couro Snake Snake Grafite",'-1,0,visible,,"Modelo confeccionado em couro snake grafite. Sola laqueada. Salto: 12 cm. Pata: 3 cm. REF.:168 10823",,,taxable,,1,,,0,0,,,,,0,,,,Sandálias,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10550,variable,"197 10822","Sandália Salto Bloco Couro Snake Snake Tan",'-1,0,visible,"<p><br data-mce-bogus=""1""></p>","Modelo confeccionado em couro snake tan. Sola laqueada. Salto: 7cm. REF.:197 10822",,,taxable,,1,,,0,0,,,,,0,,,,Sandálias,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10559,variable,"677 65119","Scarpin Zebra Couro Pêlo Pêlo Zebra",'-1,0,visible,,"VER REF.:677 65119",,,taxable,,1,,,0,0,,,,,0,,,,Scarpins,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10568,variable,"677 65120","Mule Couro Pêlo Pêlo Oncinha com pêlo zebra",'-1,0,visible,,"VER REF.:677 65120",,,taxable,,1,,,0,0,,,,,0,,,,Mules,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10577,variable,,,'-1,0,visible,," REF.:",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10586,variable,referência,"Nome Amigável Material Cor",'-1,0,visible,,"Descrição REF.:referência",,,taxable,,1,,,0,0,,,,,0,,,,Categoria,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10595,variable,"618 62229",,'-1,0,visible,," REF.:618 62229",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10604,variable,"618 62230",,'-1,0,visible,," REF.:618 62230",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10613,variable,"618 62231",,'-1,0,visible,," REF.:618 62231",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10622,variable,"867 86388",,'-1,0,visible,," REF.:867 86388",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10631,variable,"867 86389",,'-1,0,visible,," REF.:867 86389",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10640,variable,"867 86389",,'-1,0,visible,," REF.:867 86389",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
10649,variable,"952 95078",,'-1,0,visible,," REF.:952 95078",,,taxable,,1,,,0,0,,,,,0,,,,Rasteiras,,,,,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,,,,
